customer_id,true_persona,cluster,cluster_label,channel,card_product,total_spend,travel_pct,dining_pct,grocery_pct,online_shopping_pct,gas_pct,entertainment_pct,utilities_bills_pct
ACQ006360,Dining Enthusiast,0,Cluster_0_dining_dominant,In-App,Amex Green Card,690.44,0.08236776548288047,0.32855860031284395,0.12006836220381206,0.15605990382944207,0.0815132379352297,0.13082961589710906,0.10060251433868256
ACQ006361,Balanced Spender,1,Cluster_1_entertainment_dominant,In-App,Amex Green Card,504.79999999999995,0.1436410459587956,0.15186212361331222,0.13207210776545167,0.14229397781299524,0.12424722662440571,0.147959587955626,0.15792393026941365
ACQ006362,Dining Enthusiast,0,Cluster_0_dining_dominant,In-App,Amex Green Card,1287.36,0.07720451155853841,0.3487680213770818,0.12488348247576438,0.15813758389261748,0.07972129008202834,0.11720886154610986,0.09407624906785982
ACQ006363,Frequent Traveler,4,Cluster_4_travel_dominant,In-App,Amex Green Card,989.74,0.33082425687554307,0.17006486552023764,0.08611352476407946,0.11671752177339503,0.04806312769010043,0.1062198153050296,0.14199688807161476
ACQ006364,Balanced Spender,1,Cluster_1_entertainment_dominant,In-App,Amex Green Card,1440.84,0.13637877904555676,0.13921046056467062,0.14290275117292692,0.14355514838566394,0.14160489714333307,0.1519322062130424,0.14441575747480637
ACQ006365,Dining Enthusiast,0,Cluster_0_dining_dominant,In-App,Amex Green Card,996.23,0.08226012065486886,0.34598436104112507,0.1168706021701816,0.15123013761882295,0.08428776487357337,0.11625829376750348,0.1031087198739247
ACQ006366,Balanced Spender,1,Cluster_1_entertainment_dominant,In-App,Amex Green Card,1134.5900000000001,0.13715086507020158,0.15068879507134733,0.13388977516107137,0.13964515816286058,0.1381732608254964,0.15181695590477615,0.14863518980424645
ACQ006367,Balanced Spender,1,Cluster_1_entertainment_dominant,In-App,Amex Green Card,863.77,0.1483612535744469,0.13461916945483174,0.14884749412459336,0.13951630642416385,0.1375829213795339,0.14389247137548192,0.14718038366694838
ACQ006368,Frequent Traveler,4,Cluster_4_travel_dominant,In-App,Amex Green Card,1130.23,0.3142634684975624,0.168160462914628,0.09142386947789388,0.1199136458950833,0.052927280288082953,0.10588995160277112,0.1474213213239783
ACQ006369,Balanced Spender,1,Cluster_1_entertainment_dominant,In-App,Amex Green Card,1162.03,0.14432501742640036,0.13174358665438932,0.13472974019603626,0.14151097648081376,0.1543849986661274,0.1479565932032736,0.1453490873729594
ACQ006370,Dining Enthusiast,0,Cluster_0_dining_dominant,In-App,Amex Green Card,1410.18,0.07940830248620744,0.35070700194301435,0.12096328128324044,0.1459033598547703,0.0793373895531067,0.12514005304287396,0.09854061183678679
ACQ006371,Online Shopper,3,Cluster_3_online_shopping_dominant,In-App,Amex Green Card,847.9200000000001,0.0503467308236626,0.1030167940371733,0.10272195490140577,0.4605033493725823,0.04804698556467591,0.14090951976601565,0.09445466553448438
ACQ006372,Everyday Essentials,2,Cluster_2_grocery_dominant,In-App,Amex Green Card,899.71,0.05191672872369986,0.10311100243411765,0.30373120227628897,0.09288548532304852,0.2029209411921619,0.047092952173478114,0.19834168787720485
ACQ006373,Balanced Spender,1,Cluster_1_entertainment_dominant,In-App,Amex Green Card,751.6899999999999,0.1377961659726749,0.1343505966555362,0.1336987321901316,0.14345009245832724,0.13838151365589538,0.15298859902353365,0.1593343000439011
ACQ006374,Dining Enthusiast,0,Cluster_0_dining_dominant,In-App,Amex Green Card,1451.23,0.0779545626813117,0.33583236289216734,0.12055291028989201,0.1604501009488503,0.07965656718783376,0.12315759734845613,0.10239589865148874
ACQ006375,Online Shopper,3,Cluster_3_online_shopping_dominant,In-App,Amex Green Card,1506.98,0.04966223838405288,0.09197865930536571,0.09917848942918951,0.4632244621693719,0.05083013709538282,0.13877423721615414,0.10635177640048309
ACQ006376,Everyday Essentials,2,Cluster_2_grocery_dominant,In-App,Amex Green Card,935.64,0.045166944551323154,0.10939036381514257,0.2879740070967466,0.10351203454320038,0.20815698345517505,0.050061989654140486,0.1957376768842717
ACQ006377,Online Shopper,3,Cluster_3_online_shopping_dominant,In-App,Amex Green Card,1155.49,0.04997014253693238,0.10341067425940509,0.1044318860396888,0.4582471505595029,0.04719210032107591,0.14115223844429636,0.09559580783909856
ACQ006378,Dining Enthusiast,0,Cluster_0_dining_dominant,In-App,Amex Green Card,653.48,0.07720205668115321,0.3593989104486748,0.11250535594050315,0.14170288302625939,0.07613086858052273,0.12327844769541532,0.10978147762747137
ACQ006379,Frequent Traveler,4,Cluster_4_travel_dominant,In-App,Amex Green Card,605.4000000000001,0.3651470102411628,0.1434093161546085,0.08196233894945489,0.1113643871820284,0.0486455236207466,0.10150313842087874,0.1479682854311199
ACQ006380,Balanced Spender,1,Cluster_1_entertainment_dominant,In-App,Amex Green Card,1157.8500000000001,0.142790516906335,0.13679664896143712,0.1361748067538973,0.13477566178693268,0.12995638467849893,0.16160124368441509,0.15790473722848383
ACQ006381,Frequent Traveler,4,Cluster_4_travel_dominant,In-App,Amex Green Card,907.1200000000001,0.3259215980245171,0.15387159361495722,0.08448716818061557,0.12408501631537171,0.05174618573066407,0.09686700767263426,0.16302143046123993
ACQ006382,Frequent Traveler,4,Cluster_4_travel_dominant,In-App,Amex Green Card,1249.3899999999999,0.35615780500884436,0.1549155988122204,0.08284042612795045,0.1158565379905394,0.048935880709786383,0.09240509368571864,0.14888865766494053
ACQ006383,Dining Enthusiast,0,Cluster_0_dining_dominant,In-App,Amex Green Card,1252.8799999999999,0.07648777217291361,0.34158897899240154,0.12033075793372071,0.1633676010471873,0.0813485728880659,0.12132047761956453,0.09555583934614649
ACQ006384,Frequent Traveler,4,Cluster_4_travel_dominant,In-App,Amex Green Card,877.64,0.3466911262020874,0.13861036415842487,0.08486395332938335,0.11722346292329429,0.05394011211886423,0.10731051456177933,0.15136046670616654
ACQ006385,Frequent Traveler,4,Cluster_4_travel_dominant,In-App,Amex Green Card,641.8700000000001,0.3591069842803059,0.1475999813046255,0.08652842475890755,0.11852867403056691,0.04934020907660429,0.10184305233146898,0.13705267421752065
ACQ006386,Frequent Traveler,4,Cluster_4_travel_dominant,In-App,Amex Green Card,1002.5400000000001,0.35706305982803677,0.1519141380892533,0.07922875895226125,0.115566461188581,0.048766134019590235,0.09671434556227182,0.15074710236000557
ACQ006387,Balanced Spender,1,Cluster_1_entertainment_dominant,In-App,Amex Green Card,731.51,0.13703161952673237,0.1460130415168624,0.13563724350999987,0.13228800699922078,0.1470109772935435,0.16256783912728467,0.13945127202635646
ACQ006388,Dining Enthusiast,0,Cluster_0_dining_dominant,In-App,Amex Green Card,529.1800000000001,0.07326429570278543,0.35126044068180956,0.12371971729846175,0.15282134623379567,0.0860954684606372,0.11769152273328545,0.09514720888922483
ACQ006389,Online Shopper,3,Cluster_3_online_shopping_dominant,In-App,Amex Green Card,1237.6000000000001,0.045119586296056884,0.10013736263736263,0.0985536522301228,0.4617647058823529,0.04840012928248222,0.15157563025210083,0.09444893341952164
ACQ006390,Online Shopper,3,Cluster_3_online_shopping_dominant,In-App,Amex Green Card,1436.67,0.04861937675318618,0.1010183271036494,0.10144988062672708,0.44319154711938025,0.04795812538718008,0.1609764246486667,0.09678631836121031
ACQ006391,Balanced Spender,1,Cluster_1_entertainment_dominant,In-App,Amex Green Card,1452.8799999999999,0.14708028192280162,0.1396054732668906,0.1421246076757888,0.13440889818842575,0.12930868344254173,0.1566887836572876,0.15078327184626397
ACQ006392,Dining Enthusiast,0,Cluster_0_dining_dominant,In-App,Amex Green Card,856.8699999999999,0.0773162790154866,0.3669168018485885,0.1174740625765869,0.15532111055352624,0.07338336036971771,0.11032011857107847,0.09926826706501571
ACQ006393,Dining Enthusiast,0,Cluster_0_dining_dominant,In-App,Amex Green Card,900.4100000000001,0.07432169789318199,0.34515387434613115,0.11932341933119356,0.15370775535589343,0.07794227074332805,0.12799724569918147,0.10155373663109027
ACQ006394,Dining Enthusiast,0,Cluster_0_dining_dominant,In-App,Amex Green Card,987.4399999999999,0.0850785870533906,0.3535100866888115,0.11846795754678767,0.14274285019849306,0.0792655756299117,0.11552094304464068,0.10541399983796484
ACQ006395,Balanced Spender,1,Cluster_1_entertainment_dominant,In-App,Amex Green Card,721.3199999999999,0.13852381744579384,0.14377807353185826,0.14379193700438087,0.13451727388676318,0.1437364831142905,0.14237786280707593,0.15327455220983754
ACQ006396,Balanced Spender,1,Cluster_1_entertainment_dominant,In-App,Amex Green Card,607.7199999999999,0.1335483446323965,0.15311327585072074,0.13104719278615154,0.1453629961166327,0.1477818732310933,0.14049233199499772,0.14865398538800767
ACQ006397,Frequent Traveler,4,Cluster_4_travel_dominant,In-App,Amex Green Card,955.4100000000001,0.3391004908887284,0.15343151107901318,0.0814100752556494,0.12125684261207229,0.054018693545179554,0.10342156770391768,0.14736081891543942
ACQ006398,Everyday Essentials,2,Cluster_2_grocery_dominant,In-App,Amex Green Card,1441.94,0.047734302398158034,0.0955865015187872,0.294998404926696,0.1064815456953826,0.2005353898220453,0.052041000319014666,0.20262285531991622
ACQ006399,Balanced Spender,1,Cluster_1_entertainment_dominant,In-App,Amex Green Card,712.1100000000001,0.12356237098201117,0.1315807951018803,0.13731024701239974,0.14857255199337177,0.13646768055497044,0.1691592591032284,0.153347095252138
ACQ006400,Dining Enthusiast,0,Cluster_0_dining_dominant,In-App,Amex Green Card,987.9099999999999,0.08418783087528217,0.3549108724478951,0.11968701602372687,0.1561984391290705,0.08146491077122411,0.11339089593181566,0.09016003482098572
ACQ006401,Everyday Essentials,2,Cluster_2_grocery_dominant,In-App,Amex Green Card,1093.0700000000002,0.048725150264850366,0.1021892468002964,0.2992672015515932,0.09647140622284024,0.20436934505566887,0.04941129113414511,0.19956635897060568
ACQ006402,Everyday Essentials,2,Cluster_2_grocery_dominant,In-App,Amex Green Card,1238.43,0.051718708364622945,0.10185476773010989,0.2685900696850044,0.10331629563237324,0.20332194795022732,0.04890869891717739,0.2222895117204848
ACQ006403,Frequent Traveler,4,Cluster_4_travel_dominant,In-App,Amex Green Card,994.89,0.34747560031762303,0.15648966217370763,0.08050136195961363,0.11406286122083849,0.05147302716883274,0.09855360894169204,0.1514438782176924
ACQ006404,Online Shopper,3,Cluster_3_online_shopping_dominant,In-App,Amex Green Card,1194.9499999999998,0.05093100129712541,0.09463157454286791,0.10276580610067368,0.4456420770743546,0.047324155822419355,0.1590359429264823,0.09966944223607684
ACQ006405,Online Shopper,3,Cluster_3_online_shopping_dominant,In-App,Amex Green Card,1107.93,0.054236278465246,0.10139629760002888,0.10562039117994818,0.44315976641123533,0.046690675403680736,0.15223885985576704,0.09665773108409376
ACQ006406,Balanced Spender,1,Cluster_1_entertainment_dominant,In-App,Amex Green Card,1426.0,0.1379593267882188,0.13627629733520338,0.14107994389901823,0.13722300140252455,0.13806451612903226,0.15319074333800842,0.1562061711079944
ACQ006407,Frequent Traveler,4,Cluster_4_travel_dominant,In-App,Amex Green Card,1016.2099999999999,0.35609765698034856,0.14594424380787438,0.07884197163972015,0.12009328780468606,0.054043947609253996,0.10658230090237256,0.13839659125574438
ACQ006408,Frequent Traveler,4,Cluster_4_travel_dominant,In-App,Amex Green Card,1118.0,0.34278175313059034,0.1507334525939177,0.07661896243291592,0.13387298747763862,0.05156529516994633,0.09794275491949911,0.14648479427549196
ACQ006409,Frequent Traveler,4,Cluster_4_travel_dominant,In-App,Amex Green Card,838.8199999999999,0.360136858920865,0.14707565389475694,0.08163849216756874,0.11393385946925443,0.04948618297131685,0.09007892038816434,0.15765003218807375
ACQ006410,Dining Enthusiast,0,Cluster_0_dining_dominant,In-App,Amex Green Card,1455.71,0.0771238776954201,0.3536556044816619,0.12022312136345838,0.1353841080984537,0.08726325985258053,0.12681097196557006,0.09953905654285537
ACQ006411,Online Shopper,3,Cluster_3_online_shopping_dominant,In-App,Amex Green Card,955.7400000000001,0.048852198296607856,0.09773578588318997,0.10327076401531797,0.4455395818946575,0.04980434009249377,0.1547805888630799,0.10001674095465293
ACQ006412,Frequent Traveler,4,Cluster_4_travel_dominant,In-App,Amex Green Card,1259.8499999999997,0.3411358495058936,0.15878874469182844,0.08194626344406082,0.11870460769139188,0.049624955351827614,0.10010715561376357,0.1496924237012343
ACQ006413,Dining Enthusiast,0,Cluster_0_dining_dominant,In-App,Amex Green Card,944.7099999999999,0.08240624106868774,0.33268410411660726,0.13060092515163385,0.14448878491812303,0.07654200760021594,0.1256681944723778,0.10760974267235449
ACQ006414,Balanced Spender,1,Cluster_1_entertainment_dominant,In-App,Amex Green Card,1289.97,0.13927455677263811,0.15004224904455143,0.14117382574788562,0.13258447870880719,0.13551477941347473,0.146894889028427,0.1545152212842159
ACQ006415,Frequent Traveler,4,Cluster_4_travel_dominant,In-App,Amex Green Card,1250.74,0.3438924156899116,0.13683899131714025,0.08289492620368742,0.11767433679261878,0.05455170539040888,0.10596127092761086,0.15818635367862224
ACQ006416,Dining Enthusiast,0,Cluster_0_dining_dominant,In-App,Amex Green Card,1362.7800000000002,0.07906632031582499,0.34580049604484947,0.1297568206166806,0.14125537504219315,0.08489264591496792,0.11843437678862324,0.10079396527686053
ACQ006417,Frequent Traveler,4,Cluster_4_travel_dominant,In-App,Amex Green Card,1115.14,0.34547231737719025,0.1495327940886346,0.08225872984557993,0.11822730778198252,0.052908155029861716,0.10644403393295908,0.14515666194379181
ACQ006418,Dining Enthusiast,0,Cluster_0_dining_dominant,In-App,Amex Green Card,1341.66,0.08188363668887795,0.33980293069779227,0.11745896874021734,0.15238585036447383,0.08789857340906042,0.11666144924943726,0.10390859085014086
ACQ006419,Everyday Essentials,2,Cluster_2_grocery_dominant,In-App,Amex Green Card,1319.93,0.049510201298553706,0.09369436257983378,0.31691832142613624,0.10639200563666255,0.2030789511565007,0.04690400248498026,0.18350215541733272
ACQ006420,Frequent Traveler,4,Cluster_4_travel_dominant,In-App,Amex Green Card,570.87,0.35540490829786114,0.14609280571758895,0.07667244731725262,0.11792527195333437,0.053707499080351044,0.09984760103000682,0.15034946660360501
ACQ006421,Frequent Traveler,4,Cluster_4_travel_dominant,In-App,Amex Green Card,1456.3400000000001,0.3498427564991691,0.15019157614293363,0.07879341362593899,0.1231511872227639,0.04781163739236716,0.10121949544749165,0.14898993366933544
ACQ006422,Frequent Traveler,4,Cluster_4_travel_dominant,In-App,Amex Green Card,648.65,0.3533492638557003,0.1494951052185308,0.07503276034841595,0.11810683727742234,0.047406151237184925,0.1090110228937023,0.1475988591690434
ACQ006423,Online Shopper,3,Cluster_3_online_shopping_dominant,In-App,Amex Green Card,539.42,0.056857365318304855,0.09599199139816841,0.1005153683586074,0.4459604760668867,0.048181380000741535,0.1521634348003411,0.10032998405695007
ACQ006424,Everyday Essentials,2,Cluster_2_grocery_dominant,In-App,Amex Green Card,666.0000000000001,0.052507507507507496,0.10307807807807808,0.2888588588588588,0.09963963963963962,0.20812312312312312,0.04815315315315315,0.19963963963963963
ACQ006425,Online Shopper,3,Cluster_3_online_shopping_dominant,In-App,Amex Green Card,612.55,0.05068973961309282,0.09814709003346665,0.09545343237286752,0.4651865153864991,0.0469675944820831,0.14392294506570893,0.09963268304628195
ACQ006426,Everyday Essentials,2,Cluster_2_grocery_dominant,In-App,Amex Green Card,551.46,0.04772784970804773,0.10372465818010372,0.28796286222028794,0.10403293076560402,0.20888187719870888,0.049196677909549194,0.19847314401769847
ACQ006427,Online Shopper,3,Cluster_3_online_shopping_dominant,In-App,Amex Green Card,1148.42,0.048196652792532345,0.09756883370195572,0.09832639626617438,0.4684087703105135,0.04896292297243168,0.14063670085857088,0.09789972309782136
ACQ006428,Dining Enthusiast,0,Cluster_0_dining_dominant,In-App,Amex Green Card,1067.1499999999999,0.08043855128145061,0.37385559668275314,0.11911165253244625,0.15363350981586468,0.07898608443049245,0.1062456074591201,0.08772899779787285
ACQ006429,Dining Enthusiast,0,Cluster_0_dining_dominant,In-App,Amex Green Card,993.72,0.07969045606408243,0.33037475345167655,0.1182727528881375,0.15558708690576822,0.08271947832387393,0.1285070241114197,0.10484844825504165
ACQ006430,Everyday Essentials,2,Cluster_2_grocery_dominant,In-App,Amex Green Card,1376.73,0.050322140143673776,0.10173381854103564,0.3079761463758326,0.10177013648282525,0.18933269413755785,0.05085238209380198,0.19801268222527293
ACQ006431,Everyday Essentials,2,Cluster_2_grocery_dominant,In-App,Amex Green Card,581.1700000000001,0.05134470120618751,0.10437565600426724,0.28520054373075,0.09652941480117692,0.2077705318581482,0.05074246778051172,0.20403668461895827
ACQ006432,Everyday Essentials,2,Cluster_2_grocery_dominant,In-App,Amex Green Card,892.96,0.04731454936391327,0.10745162157319477,0.2961162874036911,0.10299453502956459,0.20783685719405123,0.048703189392581975,0.18958296004300304
ACQ006433,Balanced Spender,1,Cluster_1_entertainment_dominant,In-App,Amex Green Card,1106.0500000000002,0.1436372677546223,0.14530084535057183,0.14166628995072553,0.13182948329641514,0.13525609149676776,0.15681027078341844,0.14549975136747884
ACQ006434,Balanced Spender,1,Cluster_1_entertainment_dominant,In-App,Amex Green Card,543.2,0.13814432989690723,0.1333946980854197,0.14850883652430044,0.1286082474226804,0.13797864506627391,0.15504418262150219,0.15832106038291605
ACQ006435,Balanced Spender,1,Cluster_1_entertainment_dominant,In-App,Amex Green Card,786.3900000000001,0.14925164358651558,0.13422093363343887,0.1275575732143084,0.14492808911608743,0.14149467821310036,0.15237986240923712,0.15016721982731213
ACQ006436,Frequent Traveler,4,Cluster_4_travel_dominant,In-App,Amex Green Card,973.05,0.34269564770566774,0.14524433482349317,0.08499049380812909,0.11828785776681568,0.05278248805302914,0.09894661117106007,0.15705256667180514
ACQ006437,Frequent Traveler,4,Cluster_4_travel_dominant,In-App,Amex Green Card,959.9100000000001,0.36975341438259834,0.14114864935254345,0.08300778197956059,0.11002073111020824,0.05118188163473659,0.10015522288547885,0.14473231865487388
ACQ006438,Everyday Essentials,2,Cluster_2_grocery_dominant,In-App,Amex Green Card,591.1500000000001,0.05081620570075276,0.09990696100820434,0.2868645859764865,0.10631819335194112,0.18617948067326395,0.052355578110462646,0.2175589951788886
ACQ006439,Balanced Spender,1,Cluster_1_entertainment_dominant,In-App,Amex Green Card,1122.3,0.13745878998485256,0.13608660785886126,0.13668359618640294,0.14333957052481514,0.13664795509222136,0.15453978437138022,0.15524369598146662
ACQ006440,Dining Enthusiast,0,Cluster_0_dining_dominant,In-App,Amex Green Card,639.1300000000001,0.07676059643577988,0.36228936210160684,0.11534429615258239,0.1526293555301738,0.07873202634831723,0.12102389185298762,0.09322047157855208
ACQ006441,Online Shopper,3,Cluster_3_online_shopping_dominant,In-App,Amex Green Card,894.53,0.050987669502420264,0.10477010273551474,0.0950107877880004,0.4408795680413178,0.05101002761226566,0.154762836349815,0.10257900797066617
ACQ006442,Balanced Spender,1,Cluster_1_entertainment_dominant,In-App,Amex Green Card,604.42,0.1313159723371166,0.13786770788524536,0.14898580457297905,0.13800006617914695,0.1407630455643427,0.14930015552099535,0.15376724794017405
ACQ006443,Frequent Traveler,4,Cluster_4_travel_dominant,In-App,Amex Green Card,1180.31,0.3363862036244716,0.15314620735230575,0.0829443112402674,0.1202989045250824,0.0516220315001991,0.1002956850318984,0.15530665672577543
ACQ006444,Online Shopper,3,Cluster_3_online_shopping_dominant,In-App,Amex Green Card,1202.46,0.04919914175939324,0.09857292550271943,0.1070305872960431,0.43119937461537183,0.04862531809789931,0.15777655805598523,0.10759609467258785
ACQ006445,Everyday Essentials,2,Cluster_2_grocery_dominant,In-App,Amex Green Card,751.76,0.04856603171224859,0.1052862615728424,0.28983984250292644,0.0996993721400447,0.2038549537086304,0.05108013195700756,0.2016734064062999
ACQ006446,Everyday Essentials,2,Cluster_2_grocery_dominant,In-App,Amex Green Card,855.0500000000001,0.05003216186187942,0.1047891936144085,0.31729138646862753,0.09684813753581661,0.20126308403017365,0.04907315361674756,0.18070288287234662
ACQ006447,Online Shopper,3,Cluster_3_online_shopping_dominant,In-App,Amex Green Card,848.99,0.05064841753141969,0.09788101155490642,0.10391170685167081,0.4374727617521997,0.05315728100448769,0.15345292641845015,0.10347589488686557
ACQ006448,Everyday Essentials,2,Cluster_2_grocery_dominant,In-App,Amex Green Card,498.6,0.05258724428399518,0.10186522262334537,0.2791616526273566,0.10150421179302045,0.21217408744484556,0.051784997994384276,0.20092258323305257
ACQ006449,Frequent Traveler,4,Cluster_4_travel_dominant,In-App,Amex Green Card,947.3,0.35339385622294944,0.15063865723635594,0.07530877230022169,0.11692177768394385,0.04507547767338753,0.1019740314578275,0.15668742742531405
ACQ006450,Balanced Spender,1,Cluster_1_entertainment_dominant,In-App,Amex Green Card,1462.3400000000001,0.14952063131693039,0.1377381457116676,0.1392425838040401,0.1357071542869647,0.13807322510496872,0.14539710327283667,0.1543211565025917
ACQ006451,Everyday Essentials,2,Cluster_2_grocery_dominant,In-App,Amex Green Card,888.6299999999999,0.05053846932919213,0.10273117045339457,0.2928778006594421,0.0945050245884114,0.21085266083746895,0.05373440014404196,0.19476047398804905
ACQ006452,Frequent Traveler,4,Cluster_4_travel_dominant,In-App,Amex Green Card,1040.08,0.33445504191985237,0.15229597723252059,0.07693638950849935,0.12490385354972695,0.051640258441658336,0.10042496731020692,0.15934351203753558
ACQ006453,Everyday Essentials,2,Cluster_2_grocery_dominant,In-App,Amex Green Card,776.94,0.05674826884958942,0.09933843025201432,0.2931757922104667,0.10803923082863541,0.20423713542873323,0.05625917059232373,0.18220197183823716
ACQ006454,Balanced Spender,1,Cluster_1_entertainment_dominant,In-App,Amex Green Card,1278.12,0.14126999029825058,0.1420915094044378,0.13754577035020188,0.1303555221731919,0.14137170218758802,0.1592573467280068,0.14810815885832318
ACQ006455,Dining Enthusiast,0,Cluster_0_dining_dominant,In-App,Amex Green Card,1000.52,0.08583536560988286,0.33479590612881305,0.11870827169871667,0.16057650021988565,0.08257705992883702,0.11781873425818574,0.09968816215567905
ACQ006456,Balanced Spender,1,Cluster_1_entertainment_dominant,In-App,Amex Green Card,1153.57,0.14472463742989156,0.13544908414747264,0.12828870376310064,0.15306396664268315,0.1363679707343291,0.15591598255849234,0.14618965472403062
ACQ006457,Everyday Essentials,2,Cluster_2_grocery_dominant,In-App,Amex Green Card,1439.8700000000001,0.052720037225582855,0.1019328133789856,0.32004278164000916,0.10769027759450506,0.18522505503969106,0.05309507108280608,0.17929396403842013
ACQ006458,Balanced Spender,1,Cluster_1_entertainment_dominant,In-App,Amex Green Card,1138.82,0.14075973375950548,0.133208057462988,0.1367907131943591,0.15103352593034897,0.1449482797983878,0.14438629458562374,0.14887339526878698
ACQ006459,Everyday Essentials,2,Cluster_2_grocery_dominant,In-App,Amex Green Card,694.1800000000001,0.05246477858768619,0.09795730214065515,0.29745887233858653,0.09490333919156413,0.20048114321933788,0.047307614739692874,0.20942694978247714
ACQ006460,Balanced Spender,1,Cluster_1_entertainment_dominant,In-App,Amex Green Card,1331.53,0.1330574602149407,0.13413141273572507,0.14258785006721592,0.14471322463632064,0.14724414770977748,0.1449460395184487,0.15331986511757154
ACQ006461,Everyday Essentials,2,Cluster_2_grocery_dominant,In-App,Amex Green Card,765.58,0.05130750542072677,0.09170824734188457,0.30378275294547924,0.10098226181457196,0.2029572350374879,0.04830324721126465,0.20095875022858484
ACQ006462,Everyday Essentials,2,Cluster_2_grocery_dominant,In-App,Amex Green Card,712.1400000000001,0.05063611087707473,0.10600443732973851,0.30024995085236045,0.11229533518690143,0.18473895582329314,0.0530794506698121,0.19299575926081947
ACQ006463,Balanced Spender,1,Cluster_1_entertainment_dominant,In-App,Amex Green Card,957.8199999999999,0.1335323964836817,0.14074669562130673,0.14407717525213506,0.1441084963771899,0.15039360213818884,0.1486291787601011,0.1385124553673968
ACQ006464,Balanced Spender,1,Cluster_1_entertainment_dominant,In-App,Amex Green Card,741.62,0.13536582077074513,0.1356220166662172,0.13767158382999378,0.15160055014697554,0.12618322051724604,0.15625252824896846,0.15730427981985382
ACQ006465,Everyday Essentials,2,Cluster_2_grocery_dominant,In-App,Amex Green Card,630.62,0.047429513811804255,0.09517617582696394,0.2955345532967556,0.09863309124353811,0.20628904887253813,0.045574196822175,0.21136342012622497
ACQ006466,Dining Enthusiast,0,Cluster_0_dining_dominant,In-App,Amex Green Card,1160.54,0.08447791545315113,0.3242456098023334,0.1213572991883089,0.1580212659623968,0.08088476054250608,0.12931049339100764,0.10170265566029607
ACQ006467,Everyday Essentials,2,Cluster_2_grocery_dominant,In-App,Amex Green Card,845.3299999999999,0.049022275324429515,0.09722830137342814,0.30208321010729544,0.09429453586173447,0.22067121715779636,0.04916423172015663,0.18753622845515955
ACQ006468,Everyday Essentials,2,Cluster_2_grocery_dominant,In-App,Amex Green Card,1379.44,0.05345647509134141,0.10634025401612247,0.28766745925882964,0.09177637302093603,0.19823261613408338,0.05360146146262251,0.2089253610160645
ACQ006469,Frequent Traveler,4,Cluster_4_travel_dominant,In-App,Amex Green Card,858.27,0.3532804362263623,0.15526582543954698,0.07905437682780476,0.11788831020541322,0.04805014738951612,0.09945588218159787,0.1470050217297587
ACQ006470,Everyday Essentials,2,Cluster_2_grocery_dominant,In-App,Amex Green Card,621.18,0.051257284523004605,0.09461025789626197,0.3041308477413954,0.11025789626195306,0.19169966837309638,0.05194951543835926,0.1960945297659294
ACQ006471,Frequent Traveler,4,Cluster_4_travel_dominant,In-App,Amex Green Card,1451.1999999999998,0.3535350055126792,0.154279217199559,0.08024393605292174,0.11798511576626242,0.052404906284454246,0.0934536934950386,0.1480981256890849
ACQ006472,Frequent Traveler,4,Cluster_4_travel_dominant,In-App,Amex Green Card,1130.1399999999999,0.3550268108375954,0.14290264922929904,0.08483904648981543,0.11936574229741449,0.04968410993328261,0.10062470136443273,0.1475569398481604
ACQ006473,Frequent Traveler,4,Cluster_4_travel_dominant,In-App,Amex Green Card,1460.4800000000002,0.3354171231375985,0.154243810254163,0.08145267309377736,0.1153593339176161,0.05052448510078878,0.11192210780017527,0.1510804666958808
ACQ006474,Dining Enthusiast,0,Cluster_0_dining_dominant,In-App,Amex Green Card,1344.45,0.08061289002938003,0.3467440217189185,0.13239614712335898,0.1439175871174086,0.07803934694484733,0.11140615121425118,0.10688385585183531
ACQ006475,Balanced Spender,1,Cluster_1_entertainment_dominant,In-App,Amex Green Card,620.87,0.15934092483128515,0.14938715028911045,0.13606713160565015,0.12918968544139675,0.14178491471644628,0.1353906614911334,0.14883953162497784
ACQ006476,Everyday Essentials,2,Cluster_2_grocery_dominant,In-App,Amex Green Card,722.0699999999999,0.05294500533189303,0.10040577783317407,0.289016300358691,0.10197072306009113,0.19619981442242443,0.05078454997437922,0.20867782901934717
ACQ006477,Everyday Essentials,2,Cluster_2_grocery_dominant,In-App,Amex Green Card,1118.18,0.04993829258258956,0.09578958664973439,0.2966964173925486,0.09585218837754207,0.20619220519057754,0.054517161816523274,0.20101414799048453
ACQ006478,Frequent Traveler,4,Cluster_4_travel_dominant,In-App,Amex Green Card,1201.8600000000001,0.3698184480721548,0.1260878970928394,0.07628176326693625,0.11971444261394837,0.05167823207361922,0.09740735193782968,0.1590118649426722
ACQ006479,Balanced Spender,1,Cluster_1_entertainment_dominant,In-App,Amex Green Card,572.1700000000001,0.1339636821224461,0.1435063005750039,0.12784661901183214,0.1411992939161438,0.1409720887148924,0.15413251306429904,0.15837950259538247
ACQ006480,Dining Enthusiast,0,Cluster_0_dining_dominant,In-App,Amex Green Card,651.8900000000001,0.07682277684885486,0.35757566460599177,0.12046510914418075,0.14387396646673517,0.07423031493043304,0.12848793508107195,0.09854423292273234
ACQ006481,Online Shopper,3,Cluster_3_online_shopping_dominant,In-App,Amex Green Card,1438.3200000000002,0.05094137604983591,0.09516658323599754,0.0955211635797319,0.4643055787307414,0.04885560932198675,0.14489126202792146,0.10031842705378495
